{'epoches': 100, 'batch_size': 1000, 'initLR': 0.003, 'weights': None, 'trainpath': '../data/train.txt', 'validpath': '../data/val.txt', 'restore': '', 'savename': '../models/FastWSI_vgg_epoch_', 'net': 'myVGG', 'loss': 'CrossEntropyLoss', 'nWorker': 8, 'momentum': 0.9, 'decay': 1e-05, 'nCls': 2, 'seed': 3, 'gpu': '0'}
####################Loading dataset...
####################Loading criterion and optimizer...
####################Start training...
Current LR: 0.003
Iteration 139 loss 0.388299
Iteration 140 loss 0.382534
Iteration 141 loss 0.406218
Iteration 142 loss 0.437429
Iteration 143 loss 0.397106
Iteration 144 loss 0.397094
Iteration 145 loss 0.410805
Iteration 146 loss 0.392208
Iteration 147 loss 0.381919
Iteration 148 loss 0.394973
Iteration 149 loss 0.382432
Iteration 150 loss 0.427202
Iteration 151 loss 0.428397
Iteration 152 loss 0.423693
Iteration 153 loss 0.371919
Iteration 154 loss 0.369787
Iteration 155 loss 0.409678
Iteration 156 loss 0.394867
Iteration 157 loss 0.381056
Iteration 158 loss 0.371859
Iteration 159 loss 0.355047
Iteration 160 loss 0.408419
Iteration 161 loss 0.421006
Epoch 22--Time(s)105.69--Avgloss0.4006-
Model has been saved!
0it [00:00, ?it/s]1it [00:05,  5.01s/it]2it [00:05,  3.55s/it]3it [00:05,  2.53s/it]4it [00:05,  1.81s/it]5it [00:05,  1.31s/it]6it [00:05,  1.04it/s]7it [00:05,  1.40it/s]8it [00:05,  1.86it/s]9it [00:09,  1.56s/it]10it [00:10,  1.13s/it]11it [00:10,  1.19it/s]12it [00:10,  1.59it/s]13it [00:10,  2.08it/s]14it [00:10,  2.65it/s]15it [00:10,  3.22it/s]16it [00:10,  3.87it/s]17it [00:14,  1.36s/it]18it [00:15,  1.00it/s]19it [00:15,  1.34it/s]20it [00:15,  1.62it/s]21it [00:15,  2.10it/s]22it [00:15,  2.68it/s]23it [00:15,  3.26it/s]24it [00:16,  3.93it/s]25it [00:19,  1.24s/it]26it [00:19,  1.10it/s]27it [00:19,  1.45it/s]28it [00:20,  1.90it/s]29it [00:20,  2.40it/s]30it [00:20,  2.97it/s]31it [00:20,  3.53it/s]32it [00:20,  4.19it/s]33it [00:24,  1.37s/it]34it [00:24,  1.00it/s]35it [00:24,  1.35it/s]36it [00:25,  1.78it/s]37it [00:25,  2.30it/s]38it [00:25,  2.90it/s]39it [00:25,  3.48it/s]40it [00:25,  4.12it/s]41it [00:29,  1.35s/it]42it [00:29,  1.02it/s]43it [00:29,  1.37it/s]44it [00:30,  1.75it/s]45it [00:30,  2.21it/s]46it [00:30,  2.80it/s]47it [00:30,  3.42it/s]48it [00:30,  4.08it/s]49it [00:34,  1.37s/it]50it [00:34,  1.01s/it]51it [00:34,  1.33it/s]52it [00:35,  1.75it/s]53it [00:35,  2.25it/s]54it [00:35,  2.84it/s]55it [00:35,  3.46it/s]56it [00:35,  4.12it/s]57it [00:37,  1.32it/s]58it [00:37,  1.75it/s]59it [00:37,  2.23it/s]60it [00:38,  2.83it/s]61it [00:38,  1.60it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  11640    3714      =  15354
  Negtive |  5558    39798      =  45356
==============================
Accuracy :  0.8472739252182507
Specificity :  0.8774583296587001
Recall :  0.7581086361860102
Precision :  0.6768228863821375
F1Score :  0.7151634308183831
Current LR: 0.00237117

Iteration   1 loss 0.403257
Iteration   2 loss 0.415758
Iteration   3 loss 0.410655
Iteration   4 loss 0.378483
Iteration   5 loss 0.387020
Iteration   6 loss 0.391472
Iteration   7 loss 0.411002
Iteration   8 loss 0.418917
Iteration   9 loss 0.401676
Iteration  10 loss 0.405679
Iteration  11 loss 0.370434
Iteration  12 loss 0.420835
Iteration  13 loss 0.392120
Iteration  14 loss 0.405983
Iteration  15 loss 0.409050
Iteration  16 loss 0.436163
Iteration  17 loss 0.421700
Iteration  18 loss 0.379721
Iteration  19 loss 0.374077
Iteration  20 loss 0.383989
Iteration  21 loss 0.409114
Iteration  22 loss 0.434795
Iteration  23 loss 0.424351
Iteration  24 loss 0.372514
Iteration  25 loss 0.400065
Iteration  26 loss 0.391867
Iteration  27 loss 0.407956
Iteration  28 loss 0.396881
Iteration  29 loss 0.413855
Iteration  30 loss 0.411589
Iteration  31 loss 0.369727
Iteration  32 loss 0.402904
Iteration  33 loss 0.352444
Iteration  34 loss 0.428534
Iteration  35 loss 0.417000
Iteration  36 loss 0.382707
Iteration  37 loss 0.424997
Iteration  38 loss 0.381867
Iteration  39 loss 0.372905
Iteration  40 loss 0.435341
Iteration  41 loss 0.416717
Iteration  42 loss 0.453172
Iteration  43 loss 0.423025
Iteration  44 loss 0.384490
Iteration  45 loss 0.389182
Iteration  46 loss 0.388087
Iteration  47 loss 0.411880
Iteration  48 loss 0.401479
Iteration  49 loss 0.399454
Iteration  50 loss 0.393485
Iteration  51 loss 0.370787
Iteration  52 loss 0.420030
Iteration  53 loss 0.397594
Iteration  54 loss 0.356238
Iteration  55 loss 0.374560
Iteration  56 loss 0.389907
Iteration  57 loss 0.360954
Iteration  58 loss 0.418990
Iteration  59 loss 0.405315
Iteration  60 loss 0.372125
Iteration  61 loss 0.393245
Iteration  62 loss 0.418956
Iteration  63 loss 0.451378
Iteration  64 loss 0.380872
Iteration  65 loss 0.424081
Iteration  66 loss 0.390802
Iteration  67 loss 0.419509
Iteration  68 loss 0.376172
Iteration  69 loss 0.372781
Iteration  70 loss 0.351142
Iteration  71 loss 0.438102
Iteration  72 loss 0.386512
Iteration  73 loss 0.385568
Iteration  74 loss 0.377491
Iteration  75 loss 0.397828
Iteration  76 loss 0.442666
Iteration  77 loss 0.415484
Iteration  78 loss 0.421170
Iteration  79 loss 0.448926
Iteration  80 loss 0.413811
Iteration  81 loss 0.379596
Iteration  82 loss 0.397052
Iteration  83 loss 0.442598
Iteration  84 loss 0.379193
Iteration  85 loss 0.417034
Iteration  86 loss 0.402855
Iteration  87 loss 0.387779
Iteration  88 loss 0.421590
Iteration  89 loss 0.392994
Iteration  90 loss 0.397983
Iteration  91 loss 0.382778
Iteration  92 loss 0.389241
Iteration  93 loss 0.386169
Iteration  94 loss 0.376646
Iteration  95 loss 0.406497
Iteration  96 loss 0.431716
Iteration  97 loss 0.399539
Iteration  98 loss 0.374891
Iteration  99 loss 0.446967
Iteration 100 loss 0.430430
Iteration 101 loss 0.402791
Iteration 102 loss 0.412102
Iteration 103 loss 0.364914
Iteration 104 loss 0.404129
Iteration 105 loss 0.396056
Iteration 106 loss 0.397038
Iteration 107 loss 0.409505
Iteration 108 loss 0.364657
Iteration 109 loss 0.363400
Iteration 110 loss 0.418212
Iteration 111 loss 0.393342
Iteration 112 loss 0.370583
Iteration 113 loss 0.430540
Iteration 114 loss 0.442436
Iteration 115 loss 0.384046
Iteration 116 loss 0.398711
Iteration 117 loss 0.417261
Iteration 118 loss 0.408435
Iteration 119 loss 0.403103
Iteration 120 loss 0.402187
Iteration 121 loss 0.396369
Iteration 122 loss 0.372002
Iteration 123 loss 0.427054
Iteration 124 loss 0.387980
Iteration 125 loss 0.401680
Iteration 126 loss 0.417868
Iteration 127 loss 0.375596
Iteration 128 loss 0.398600
Iteration 129 loss 0.396271
Iteration 130 loss 0.410300
Iteration 131 loss 0.400904
Iteration 132 loss 0.374969
Iteration 133 loss 0.410709
Iteration 134 loss 0.413875
Iteration 135 loss 0.402529
Iteration 136 loss 0.413937
Iteration 137 loss 0.396555
Iteration 138 loss 0.429775
Iteration 139 loss 0.388322
Iteration 140 loss 0.413652
Iteration 141 loss 0.398777
Iteration 142 loss 0.393325
Iteration 143 loss 0.396729
Iteration 144 loss 0.411711
Iteration 145 loss 0.363358
Iteration 146 loss 0.415451
Iteration 147 loss 0.422420
Iteration 148 loss 0.426671
Iteration 149 loss 0.404582
Iteration 150 loss 0.415556
Iteration 151 loss 0.395899
Iteration 152 loss 0.421765
Iteration 153 loss 0.425152
Iteration 154 loss 0.380908
Iteration 155 loss 0.427397
Iteration 156 loss 0.391299
Iteration 157 loss 0.385014
Iteration 158 loss 0.370004
Iteration 159 loss 0.395391
Iteration 160 loss 0.403698
Iteration 161 loss 0.450899
Epoch 23--Time(s)104.05--Avgloss0.4015-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.51s/it]2it [00:04,  3.20s/it]3it [00:04,  2.28s/it]4it [00:04,  1.64s/it]5it [00:05,  1.19s/it]6it [00:05,  1.14it/s]7it [00:05,  1.53it/s]8it [00:05,  2.01it/s]9it [00:08,  1.39s/it]10it [00:09,  1.04s/it]11it [00:09,  1.27it/s]12it [00:09,  1.69it/s]13it [00:09,  2.15it/s]14it [00:09,  2.73it/s]15it [00:09,  3.29it/s]16it [00:10,  3.95it/s]17it [00:13,  1.33s/it]18it [00:14,  1.07s/it]19it [00:14,  1.26it/s]20it [00:14,  1.67it/s]21it [00:14,  2.16it/s]22it [00:15,  2.70it/s]23it [00:15,  3.25it/s]24it [00:15,  3.91it/s]25it [00:18,  1.08s/it]26it [00:19,  1.02s/it]27it [00:19,  1.32it/s]28it [00:19,  1.75it/s]29it [00:19,  2.26it/s]30it [00:19,  2.85it/s]31it [00:19,  3.46it/s]32it [00:20,  4.10it/s]33it [00:22,  1.03it/s]34it [00:23,  1.07it/s]35it [00:23,  1.44it/s]36it [00:23,  1.89it/s]37it [00:23,  2.42it/s]38it [00:24,  3.04it/s]39it [00:24,  3.64it/s]40it [00:24,  4.30it/s]41it [00:27,  1.04s/it]42it [00:28,  1.01s/it]43it [00:28,  1.34it/s]44it [00:28,  1.77it/s]45it [00:28,  2.28it/s]46it [00:28,  2.89it/s]47it [00:28,  3.51it/s]48it [00:29,  4.17it/s]49it [00:31,  1.01it/s]50it [00:32,  1.09it/s]51it [00:32,  1.47it/s]52it [00:32,  1.93it/s]53it [00:32,  2.48it/s]54it [00:33,  3.10it/s]55it [00:33,  3.74it/s]56it [00:33,  4.41it/s]57it [00:35,  1.28it/s]58it [00:35,  1.70it/s]59it [00:35,  2.21it/s]60it [00:35,  2.81it/s]61it [00:35,  1.70it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  12369    2985      =  15354
  Negtive |  7633    37723      =  45356
==============================
Accuracy :  0.8251029484434196
Specificity :  0.8317091454272864
Recall :  0.8055881203595154
Precision :  0.6183881611838816
F1Score :  0.6996832220839462
Current LR: 0.00234344

Iteration   1 loss 0.365892
Iteration   2 loss 0.413862
Iteration   3 loss 0.384532
Iteration   4 loss 0.398047
Iteration   5 loss 0.416543
Iteration   6 loss 0.413994
Iteration   7 loss 0.363394
Iteration   8 loss 0.412638
Iteration   9 loss 0.390480
Iteration  10 loss 0.402049
Iteration  11 loss 0.401525
Iteration  12 loss 0.430808
Iteration  13 loss 0.411660
Iteration  14 loss 0.385931
Iteration  15 loss 0.434082
Iteration  16 loss 0.376482
Iteration  17 loss 0.385089
Iteration  18 loss 0.385961
Iteration  19 loss 0.394082
Iteration  20 loss 0.406724
Iteration  21 loss 0.403717
Iteration  22 loss 0.414144
Iteration  23 loss 0.430575
Iteration  24 loss 0.399715
Iteration  25 loss 0.401933
Iteration  26 loss 0.382967
Iteration  27 loss 0.387636
Iteration  28 loss 0.407443
Iteration  29 loss 0.373038
Iteration  30 loss 0.402584
Iteration  31 loss 0.413196
Iteration  32 loss 0.372768
Iteration  33 loss 0.377095
Iteration  34 loss 0.413308
Iteration  35 loss 0.395536
Iteration  36 loss 0.387427
Iteration  37 loss 0.386085
Iteration  38 loss 0.390998
Iteration  39 loss 0.369894
Iteration  40 loss 0.415773
Iteration  41 loss 0.389284
Iteration  42 loss 0.400839
Iteration  43 loss 0.375027
Iteration  44 loss 0.371040
Iteration  45 loss 0.389522
Iteration  46 loss 0.386082
Iteration  47 loss 0.361270
Iteration  48 loss 0.415117
Iteration  49 loss 0.398512
Iteration  50 loss 0.377900
Iteration  51 loss 0.389953
Iteration  52 loss 0.395607
Iteration  53 loss 0.375051
Iteration  54 loss 0.374857
Iteration  55 loss 0.370243
Iteration  56 loss 0.415166
Iteration  57 loss 0.422103
Iteration  58 loss 0.375365
Iteration  59 loss 0.415702
Iteration  60 loss 0.412999
Iteration  61 loss 0.410579
Iteration  62 loss 0.405494
Iteration  63 loss 0.405305
Iteration  64 loss 0.422187
Iteration  65 loss 0.411028
Iteration  66 loss 0.382351
Iteration  67 loss 0.365953
Iteration  68 loss 0.420552
Iteration  69 loss 0.416675
Iteration  70 loss 0.383682
Iteration  71 loss 0.394919
Iteration  72 loss 0.375749
Iteration  73 loss 0.377291
Iteration  74 loss 0.387877
Iteration  75 loss 0.388836
Iteration  76 loss 0.452422
Iteration  77 loss 0.403452
Iteration  78 loss 0.378091
Iteration  79 loss 0.395963
Iteration  80 loss 0.388724
Iteration  81 loss 0.409476
Iteration  82 loss 0.402802
Iteration  83 loss 0.416001
Iteration  84 loss 0.401209
Iteration  85 loss 0.401104
Iteration  86 loss 0.430220
Iteration  87 loss 0.391902
Iteration  88 loss 0.378118
Iteration  89 loss 0.399801
Iteration  90 loss 0.397204
Iteration  91 loss 0.405826
Iteration  92 loss 0.418459
Iteration  93 loss 0.380310
Iteration  94 loss 0.402989
Iteration  95 loss 0.371250
Iteration  96 loss 0.386951
Iteration  97 loss 0.373656
Iteration  98 loss 0.429251
Iteration  99 loss 0.389441
Iteration 100 loss 0.396963
Iteration 101 loss 0.421398
Iteration 102 loss 0.379890
Iteration 103 loss 0.395400
Iteration 104 loss 0.380004
Iteration 105 loss 0.411606
Iteration 106 loss 0.376857
Iteration 107 loss 0.435047
Iteration 108 loss 0.383896
Iteration 109 loss 0.398228
Iteration 110 loss 0.381233
Iteration 111 loss 0.436379
Iteration 112 loss 0.443811
Iteration 113 loss 0.400897
Iteration 114 loss 0.391139
Iteration 115 loss 0.404795
Iteration 116 loss 0.429154
Iteration 117 loss 0.386545
Iteration 118 loss 0.370527
Iteration 119 loss 0.394229
Iteration 120 loss 0.390405
Iteration 121 loss 0.426727
Iteration 122 loss 0.418419
Iteration 123 loss 0.404584
Iteration 124 loss 0.427519
Iteration 125 loss 0.421804
Iteration 126 loss 0.410972
Iteration 127 loss 0.419015
Iteration 128 loss 0.392363
Iteration 129 loss 0.397496
Iteration 130 loss 0.419553
Iteration 131 loss 0.383638
Iteration 132 loss 0.407936
Iteration 133 loss 0.405462
Iteration 134 loss 0.374917
Iteration 135 loss 0.376357
Iteration 136 loss 0.393286
Iteration 137 loss 0.414121
Iteration 138 loss 0.392830
Iteration 139 loss 0.379473
Iteration 140 loss 0.390729
Iteration 141 loss 0.395798
Iteration 142 loss 0.386586
Iteration 143 loss 0.379250
Iteration 144 loss 0.375366
Iteration 145 loss 0.416005
Iteration 146 loss 0.391424
Iteration 147 loss 0.410887
Iteration 148 loss 0.404777
Iteration 149 loss 0.395305
Iteration 150 loss 0.416645
Iteration 151 loss 0.402965
Iteration 152 loss 0.384595
Iteration 153 loss 0.403906
Iteration 154 loss 0.381353
Iteration 155 loss 0.406005
Iteration 156 loss 0.410097
Iteration 157 loss 0.405688
Iteration 158 loss 0.390178
Iteration 159 loss 0.397280
Iteration 160 loss 0.364229
Iteration 161 loss 0.334476
Epoch 24--Time(s)101.62--Avgloss0.3974-
Model has been saved!
0it [00:00, ?it/s]1it [00:05,  5.16s/it]2it [00:05,  3.67s/it]3it [00:05,  2.61s/it]4it [00:05,  1.87s/it]5it [00:05,  1.35s/it]6it [00:05,  1.01it/s]7it [00:06,  1.36it/s]8it [00:06,  1.80it/s]9it [00:10,  1.54s/it]10it [00:10,  1.12s/it]11it [00:10,  1.21it/s]12it [00:10,  1.61it/s]13it [00:10,  2.09it/s]14it [00:10,  2.66it/s]15it [00:10,  3.27it/s]16it [00:11,  3.93it/s]17it [00:14,  1.22s/it]18it [00:14,  1.12it/s]19it [00:15,  1.35it/s]20it [00:15,  1.79it/s]21it [00:15,  2.28it/s]22it [00:15,  2.88it/s]23it [00:15,  3.40it/s]24it [00:15,  4.06it/s]25it [00:19,  1.24s/it]26it [00:19,  1.10it/s]27it [00:19,  1.31it/s]28it [00:19,  1.74it/s]29it [00:20,  2.23it/s]30it [00:20,  2.82it/s]31it [00:20,  3.36it/s]32it [00:20,  3.98it/s]33it [00:24,  1.38s/it]34it [00:24,  1.01s/it]35it [00:24,  1.31it/s]36it [00:25,  1.74it/s]37it [00:25,  2.24it/s]38it [00:25,  2.80it/s]39it [00:25,  3.36it/s]40it [00:25,  3.96it/s]41it [00:29,  1.28s/it]42it [00:29,  1.06it/s]43it [00:29,  1.42it/s]44it [00:29,  1.88it/s]45it [00:29,  2.40it/s]46it [00:30,  2.96it/s]47it [00:30,  3.58it/s]48it [00:30,  4.24it/s]49it [00:33,  1.22s/it]50it [00:34,  1.12it/s]51it [00:34,  1.50it/s]52it [00:34,  1.97it/s]53it [00:34,  2.52it/s]54it [00:34,  3.14it/s]55it [00:34,  3.77it/s]56it [00:34,  4.42it/s]57it [00:36,  1.53it/s]58it [00:36,  2.01it/s]59it [00:37,  2.10it/s]60it [00:37,  2.68it/s]61it [00:37,  1.64it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  11965    3389      =  15354
  Negtive |  5899    39457      =  45356
==============================
Accuracy :  0.8470103772030967
Specificity :  0.8699400299850075
Recall :  0.7792757587599323
Precision :  0.669782803403493
F1Score :  0.7203925582515505
Current LR: 0.00231567

Iteration   1 loss 0.364931
Iteration   2 loss 0.368322
Iteration   3 loss 0.393247
Iteration   4 loss 0.369031
Iteration   5 loss 0.405068
Iteration   6 loss 0.407393
Iteration   7 loss 0.411730
Iteration   8 loss 0.415554
Iteration   9 loss 0.387073
Iteration  10 loss 0.394084
Iteration  11 loss 0.371005
Iteration  12 loss 0.390767
Iteration  13 loss 0.382576
Iteration  14 loss 0.421150
Iteration  15 loss 0.406309
Iteration  16 loss 0.375773
Iteration  17 loss 0.366118
Iteration  18 loss 0.395513
Iteration  19 loss 0.392800
Iteration  20 loss 0.418079
Iteration  21 loss 0.393350
Iteration  22 loss 0.435398
Iteration  23 loss 0.394389
Iteration  24 loss 0.366024
Iteration  25 loss 0.399364
Iteration  26 loss 0.401037
Iteration  27 loss 0.399649
Iteration  28 loss 0.403800
Iteration  29 loss 0.434587
Iteration  30 loss 0.404414
Iteration  31 loss 0.400886
Iteration  32 loss 0.397598
Iteration  33 loss 0.367396
Iteration  34 loss 0.399034
Iteration  35 loss 0.409400
Iteration  36 loss 0.406862
Iteration  37 loss 0.425260
Iteration  38 loss 0.402549
Iteration  39 loss 0.383017
Iteration  40 loss 0.410546
Iteration  41 loss 0.378560
Iteration  42 loss 0.388296
Iteration  43 loss 0.413866
Iteration  44 loss 0.415707
Iteration  45 loss 0.406533
Iteration  46 loss 0.367354
Iteration  47 loss 0.396144
Iteration  48 loss 0.393567
Iteration  49 loss 0.392160
Iteration  50 loss 0.376076
Iteration  51 loss 0.382636
Iteration  52 loss 0.386148
Iteration  53 loss 0.402664
Iteration  54 loss 0.410917
Iteration  55 loss 0.379032
Iteration  56 loss 0.408334
Iteration  57 loss 0.405373
Iteration  58 loss 0.380500
Iteration  59 loss 0.405742
Iteration  60 loss 0.401485
Iteration  61 loss 0.371575
Iteration  62 loss 0.417676
Iteration  63 loss 0.413823
Iteration  64 loss 0.420027
Iteration  65 loss 0.408871
Iteration  66 loss 0.377233
Iteration  67 loss 0.374383
Iteration  68 loss 0.381021
Iteration  69 loss 0.398764
Iteration  70 loss 0.393967
Iteration  71 loss 0.377563
Iteration  72 loss 0.427959
Iteration  73 loss 0.376897
Iteration  74 loss 0.422518
Iteration  75 loss 0.376432
Iteration  76 loss 0.374254
Iteration  77 loss 0.396806
Iteration  78 loss 0.377877
Iteration  79 loss 0.397070
Iteration  80 loss 0.421866
Iteration  81 loss 0.392711
Iteration  82 loss 0.429634
Iteration  83 loss 0.394871
Iteration  84 loss 0.410852
Iteration  85 loss 0.397229
Iteration  86 loss 0.391502
Iteration  87 loss 0.382884
Iteration  88 loss 0.405366
Iteration  89 loss 0.398693
Iteration  90 loss 0.430986
Iteration  91 loss 0.398436
Iteration  92 loss 0.421482
Iteration  93 loss 0.403133
Iteration  94 loss 0.406399
Iteration  95 loss 0.390648
Iteration  96 loss 0.396833
Iteration  97 loss 0.405458
Iteration  98 loss 0.415835
Iteration  99 loss 0.406817
Iteration 100 loss 0.395113
Iteration 101 loss 0.417902
Iteration 102 loss 0.416499
Iteration 103 loss 0.362077
Iteration 104 loss 0.415536
Iteration 105 loss 0.403352
Iteration 106 loss 0.403729
Iteration 107 loss 0.392775
Iteration 108 loss 0.384641
Iteration 109 loss 0.384371
Iteration 110 loss 0.384277
Iteration 111 loss 0.415523
Iteration 112 loss 0.424622
Iteration 113 loss 0.381944
Iteration 114 loss 0.398561
Iteration 115 loss 0.389786
Iteration 116 loss 0.381229
Iteration 117 loss 0.395049
Iteration 118 loss 0.387213
Iteration 119 loss 0.386903
Iteration 120 loss 0.419764
Iteration 121 loss 0.397801
Iteration 122 loss 0.402330
Iteration 123 loss 0.382905
Iteration 124 loss 0.411951
Iteration 125 loss 0.420237
Iteration 126 loss 0.438701
Iteration 127 loss 0.403850
Iteration 128 loss 0.386175
Iteration 129 loss 0.406778
Iteration 130 loss 0.363594
Iteration 131 loss 0.390402
Iteration 132 loss 0.410520
Iteration 133 loss 0.392573
Iteration 134 loss 0.387177
Iteration 135 loss 0.375307
Iteration 136 loss 0.405300
Iteration 137 loss 0.365776
Iteration 138 loss 0.357501
Iteration 139 loss 0.373454
Iteration 140 loss 0.387770
Iteration 141 loss 0.372334
Iteration 142 loss 0.378130
Iteration 143 loss 0.406036
Iteration 144 loss 0.368410
Iteration 145 loss 0.367106
Iteration 146 loss 0.420295
Iteration 147 loss 0.356411
Iteration 148 loss 0.402488
Iteration 149 loss 0.402301
Iteration 150 loss 0.348943
Iteration 151 loss 0.397480
Iteration 152 loss 0.381096
Iteration 153 loss 0.383919
Iteration 154 loss 0.410695
Iteration 155 loss 0.421358
Iteration 156 loss 0.402679
Iteration 157 loss 0.381418
Iteration 158 loss 0.418177
Iteration 159 loss 0.387314
Iteration 160 loss 0.394313
Iteration 161 loss 0.417196
Epoch 25--Time(s)106.25--Avgloss0.3961-
Model has been saved!
0it [00:00, ?it/s]1it [00:04,  4.53s/it]2it [00:04,  3.21s/it]3it [00:04,  2.29s/it]4it [00:04,  1.64s/it]5it [00:05,  1.19s/it]6it [00:05,  1.13it/s]7it [00:05,  1.50it/s]8it [00:05,  1.98it/s]9it [00:08,  1.36s/it]10it [00:09,  1.01it/s]11it [00:09,  1.35it/s]12it [00:09,  1.76it/s]13it [00:09,  2.25it/s]14it [00:09,  2.82it/s]15it [00:09,  3.40it/s]16it [00:09,  4.01it/s]17it [00:13,  1.35s/it]18it [00:14,  1.01it/s]19it [00:14,  1.34it/s]20it [00:14,  1.78it/s]21it [00:14,  2.23it/s]22it [00:14,  2.82it/s]23it [00:14,  3.44it/s]24it [00:14,  4.10it/s]25it [00:18,  1.24s/it]26it [00:18,  1.10it/s]27it [00:18,  1.42it/s]28it [00:18,  1.85it/s]29it [00:19,  2.27it/s]30it [00:19,  2.84it/s]31it [00:19,  3.31it/s]32it [00:19,  3.89it/s]33it [00:23,  1.29s/it]34it [00:23,  1.03it/s]35it [00:23,  1.38it/s]36it [00:23,  1.83it/s]37it [00:24,  2.32it/s]38it [00:24,  2.89it/s]39it [00:24,  3.50it/s]40it [00:24,  4.16it/s]41it [00:27,  1.18s/it]42it [00:28,  1.09it/s]43it [00:28,  1.31it/s]44it [00:28,  1.74it/s]45it [00:28,  2.22it/s]46it [00:28,  2.81it/s]47it [00:29,  3.32it/s]48it [00:29,  3.98it/s]49it [00:32,  1.15s/it]50it [00:32,  1.19it/s]51it [00:32,  1.58it/s]52it [00:32,  2.07it/s]53it [00:33,  2.62it/s]54it [00:33,  3.25it/s]55it [00:33,  3.87it/s]56it [00:33,  4.52it/s]57it [00:35,  1.26it/s]58it [00:36,  1.39it/s]59it [00:36,  1.83it/s]60it [00:36,  2.37it/s]61it [00:36,  1.67it/s]==============================
          |  predict          
          |  Postive  Negtive 
==============================
  Postive |  12434    2920      =  15354
  Negtive |  7518    37838      =  45356
==============================
Accuracy :  0.8280678636139022
Specificity :  0.83424464238469
Recall :  0.8098215448742998
Precision :  0.623195669607057
F1Score :  0.7043562000793068
Current LR: 0.00228786

Iteration   1 loss 0.411691
Iteration   2 loss 0.358335
Iteration   3 loss 0.377474
Iteration   4 loss 0.417336
Iteration   5 loss 0.400084
Iteration   6 loss 0.392997
Iteration   7 loss 0.391841
Iteration   8 loss 0.390172
Iteration   9 loss 0.387022
Iteration  10 loss 0.402947
Iteration  11 loss 0.404697
Iteration  12 loss 0.398016
Iteration  13 loss 0.411797
Iteration  14 loss 0.390666
Iteration  15 loss 0.425215
Iteration  16 loss 0.387760
Iteration  17 loss 0.393582
Iteration  18 loss 0.427855
Iteration  19 loss 0.403721
Iteration  20 loss 0.396356
Iteration  21 loss 0.414642
Iteration  22 loss 0.401649
Iteration  23 loss 0.411428
Iteration  24 loss 0.369312
Iteration  25 loss 0.387329
Iteration  26 loss 0.395769
Iteration  27 loss 0.382975
Iteration  28 loss 0.355523
Iteration  29 loss 0.396056
Iteration  30 loss 0.411123
Iteration  31 loss 0.421772
Iteration  32 loss 0.395832
Iteration  33 loss 0.386563
Iteration  34 loss 0.362931
Iteration  35 loss 0.389962
Iteration  36 loss 0.423166
Iteration  37 loss 0.397684
Iteration  38 loss 0.424732
Iteration  39 loss 0.380605
Iteration  40 loss 0.383458
Iteration  41 loss 0.407853
Iteration  42 loss 0.415621
Iteration  43 loss 0.405660
Iteration  44 loss 0.380021
Iteration  45 loss 0.397863
Iteration  46 loss 0.379122
Iteration  47 loss 0.366185
Iteration  48 loss 0.421403
Iteration  49 loss 0.385104
Iteration  50 loss 0.392532
Iteration  51 loss 0.357457
Iteration  52 loss 0.413413
Iteration  53 loss 0.398660
Iteration  54 loss 0.386815
Iteration  55 loss 0.391883
Iteration  56 loss 0.398231
Iteration  57 loss 0.410873
Iteration  58 loss 0.347161
Iteration  59 loss 0.411673
Iteration  60 loss 0.401091
Iteration  61 loss 0.392632
Iteration  62 loss 0.361057
Iteration  63 loss 0.419051
Iteration  64 loss 0.378691
Iteration  65 loss 0.386121
Iteration  66 loss 0.412607
Iteration  67 loss 0.396372
Iteration  68 loss 0.404973
Iteration  69 loss 0.382115
Iteration  70 loss 0.394671
Iteration  71 loss 0.415508
Iteration  72 loss 0.414486
Iteration  73 loss 0.383039
Iteration  74 loss 0.369968
Iteration  75 loss 0.399264
Iteration  76 loss 0.391706
Iteration  77 loss 0.384602
Iteration  78 loss 0.376317
Iteration  79 loss 0.381613
Iteration  80 loss 0.372440
Iteration  81 loss 0.398857
Iteration  82 loss 0.388641
Iteration  83 loss 0.350617
Iteration  84 loss 0.397936
Iteration  85 loss 0.412503
Iteration  86 loss 0.421251
Iteration  87 loss 0.367512
Iteration  88 loss 0.428462
Iteration  89 loss 0.400695
Iteration  90 loss 0.363047
Iteration  91 loss 0.441936
Iteration  92 loss 0.385432
Iteration  93 loss 0.372179
Iteration  94 loss 0.414124
Iteration  95 loss 0.420269
Iteration  96 loss 0.398149
Iteration  97 loss 0.388474
Iteration  98 loss 0.369086
Iteration  99 loss 0.399214
Iteration 100 loss 0.403949
Iteration 101 loss 0.417003
Iteration 102 loss 0.400865
Iteration 103 loss 0.381229
Iteration 104 loss 0.397218
Iteration 105 loss 0.410467
Iteration 106 loss 0.413483
Iteration 107 loss 0.412225
Iteration 108 loss 0.383790
Iteration 109 loss 0.399156
Iteration 110 loss 0.413526
Iteration 111 loss 0.373893
Iteration 112 loss 0.415859
Iteration 113 loss 0.383491
Iteration 114 loss 0.400744
